SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
15696,15697,4393,NC-00099,VANCEBORO,28586,CRAVEN,NC,954744,774776,179968,665400,533800,131600
15696,15697,4393,NC-00099,VANDEMERE,28587,PAMLICO,NC,378074,317839,60235,140100,111600,28500
15696,15697,4393,NC-00099,VASS,28394,MOORE,NC,873048,691860,181188,290100,247800,42300
15696,15697,4393,NC-00099,WADE,28395,CUMBERLAND,NC,134794,116719,18075,89800,78300,11500
15696,15697,4393,NC-00099,WADESBORO,28170,ANSON,NC,93273,85803,7470,58300,56300,2000
15696,15697,4393,NC-00099,WAGRAM,28396,SCOTLAND,NC,321026,290329,30697,182200,154300,27900
15696,15697,4393,NC-00099,WALLACE,28466,DUPLIN,NC,35143703,25012916,10130787,20656000,14809100,5846900
15696,15697,4393,NC-00099,WALLACE,28466,PENDER,NC,756720,578175,178545,398900,307500,91400
15696,15697,4393,NC-00099,WARSAW,28398,DUPLIN,NC,684815,540925,143890,310600,231200,79400
15696,15697,4393,NC-00099,WASHINGTON,27889,BEAUFORT,NC,1928165,1563820,364345,760000,570600,189400
15696,15697,4393,NC-00099,WASHINGTON,27889,CRAVEN,NC,12409,7404,5005,7500,5000,2500
15696,15697,4393,NC-00099,WASHINGTON,27889,PITT,NC,39707,38307,1400,20700,20700,0
15696,15697,4393,NC-00099,WATHA,28478,PENDER,NC,553550,445630,107920,418800,322900,95900
15696,15697,4393,NC-00099,WAXHAW,28173,UNION,NC,59170,27505,31665,58800,27100,31700
15696,15697,4393,NC-00099,WEST END,27376,MOORE,NC,163987,147682,16305,83600,67200,16400
15696,15697,4393,NC-00099,WHISPERING PINES,28327,MOORE,NC,63131,62381,750,42400,42400,0
15696,15697,4393,NC-00099,WHITE LAKE,28337,BLADEN,NC,34002,31902,2100,31800,29700,2100
15696,15697,4393,NC-00099,WHITE OAK,28399,BLADEN,NC,431869,364534,67335,150900,137500,13400
15696,15697,4393,NC-00099,WHITEVILLE,28472,COLUMBUS,NC,6079669,4631409,1448260,2987000,2181400,805600
15696,15697,4393,NC-00099,WILLARD,28478,PENDER,NC,2052143,1681672,370471,1201400,995100,206300
15696,15697,4393,NC-00099,WILLARD,28478,SAMPSON,NC,36973,35273,1700,35300,35300,0
15696,15697,4393,NC-00099,WILLISTON,28579,CARTERET,NC,204144,160084,44060,95900,65200,30700
15696,15697,4393,NC-00099,WILLISTON,28589,CARTERET,NC,845548,585678,259870,233200,159200,74000
15696,15697,4393,NC-00099,WILMINGTON,28401,NEW HANOVER,NC,6462067,4872896,1589171,3421900,2601300,820600
15696,15697,4393,NC-00099,WILMINGTON,28403,NEW HANOVER,NC,5678435,4190731,1487704,3280200,2457500,822700
15696,15697,4393,NC-00099,WILMINGTON,28403,ONSLOW,NC,6580,0,6580,6600,0,6600
15696,15697,4393,NC-00099,WILMINGTON,28404,BRUNSWICK,NC,10833,10833,0,10900,10900,0
15696,15697,4393,NC-00099,WILMINGTON,28404,NEW HANOVER,NC,5550,0,5550,0,0,0
15696,15697,4393,NC-00099,WILMINGTON,28405,NEW HANOVER,NC,16014430,11545390,4469040,9662900,7129900,2533000
15696,15697,4393,NC-00099,WILMINGTON,28405,PAMLICO,NC,41230,26050,15180,33000,17800,15200
15696,15697,4393,NC-00099,WILMINGTON,28406,NEW HANOVER,NC,76011,75611,400,0,0,0
15696,15697,4393,NC-00099,WILMINGTON,28409,NEW HANOVER,NC,7397582,6460234,937348,4729900,4108700,621200
15696,15697,4393,NC-00099,WILMINGTON,28410,NEW HANOVER,NC,32756,32756,0,0,0,0
15696,15697,4393,NC-00099,WILMINGTON,28411,BRUNSWICK,NC,4350,0,4350,400,0,400
15696,15697,4393,NC-00099,WILMINGTON,28411,NEW HANOVER,NC,15140330,12000133,3140197,9915900,7849800,2066100
15696,15697,4393,NC-00099,WILMINGTON,28411,PENDER,NC,1244256,1010451,233805,1054500,877600,176900
15696,15697,4393,NC-00099,WILMINGTON,28412,BRUNSWICK,NC,19108,18508,600,0,0,0
15696,15697,4393,NC-00099,WILMINGTON,28412,NEW HANOVER,NC,7053197,5916373,1136824,4494800,3805000,689800
15696,15697,4393,NC-00099,WILSON,27893,WILSON,NC,173339,119389,53950,27600,26400,1200
15696,15697,4393,NC-00099,WILSON,27896,WILSON,NC,58112,42187,15925,28500,24400,4100
15696,15697,4393,NC-00099,WINGATE,28174,UNION,NC,30855,30480,375,29000,29000,0
15696,15697,4393,NC-00099,WINNABOW,28479,BRUNSWICK,NC,3204377,2615692,588685,1878000,1469200,408800
15696,15697,4393,NC-00099,WINSTON SALEM,27103,FORSYTH,NC,11000,0,11000,0,0,0
15696,15697,4393,NC-00099,WINTERVILLE,28590,PITT,NC,138174,129799,8375,91700,83300,8400
15696,15697,4393,NC-00099,WRIGHTSVILLE BEACH,28480,NEW HANOVER,NC,1021328,645802,375526,746800,492500,254300
15696,15697,4393,NC-00099,ZEBULON,27597,JOHNSTON,NC,22300,5400,16900,0,0,0
15698,15699,4394,SC-00054,ANDREWS,29510,GEORGETOWN,SC,2293,2293,0,2300,2300,0
15698,15699,4394,SC-00054,ATLANTIC BEACH,29582,HORRY,SC,2875,0,2875,0,0,0
15698,15699,4394,SC-00054,AYNOR,29511,HORRY,SC,99998,95808,4190,23800,22900,900
15698,15699,4394,SC-00054,BENNETTSVILLE,29512,MARLBORO,SC,3137967,2612028,525939,1841400,1546300,295100
15698,15699,4394,SC-00054,BLENHEIM,29516,MARLBORO,SC,114089,107489,6600,46100,45600,500
15698,15699,4394,SC-00054,BRITTONS NECK,29546,MARION,SC,178096,152851,25245,101200,86100,15100
15698,15699,4394,SC-00054,BUCKSPORT,29527,HORRY,SC,24563,20658,3905,0,0,0
15698,15699,4394,SC-00054,CHERAW,29512,CHESTERFIELD,SC,38099,37099,1000,25000,24000,1000
15698,15699,4394,SC-00054,CHERAW,29520,CHESTERFIELD,SC,2525863,2245358,280505,2089000,1850500,238500
15698,15699,4394,SC-00054,CHERAW,29520,MARLBORO,SC,47884,37294,10590,47100,36500,10600
15698,15699,4394,SC-00054,CHESTERFIELD,29709,CHESTERFIELD,SC,394146,362153,31993,280900,253400,27500
15698,15699,4394,SC-00054,CLIO,29525,MARLBORO,SC,644613,577113,67500,266100,217100,49000
15698,15699,4394,SC-00054,COLUMBIA,29229,MARION,SC,17486,15086,2400,17500,15100,2400
15698,15699,4394,SC-00054,CONWAY,29526,CHESTERFIELD,SC,18587,15687,2900,0,0,0
15698,15699,4394,SC-00054,CONWAY,29526,HORRY,SC,14060103,10985756,3074347,7656500,5871400,1785100
15698,15699,4394,SC-00054,CONWAY,29527,HORRY,SC,5728731,4142786,1585945,3428300,2407700,1020600
15698,15699,4394,SC-00054,COWARD,29530,FLORENCE,SC,15250,13100,2150,15300,13100,2200
15698,15699,4394,SC-00054,DARLINGTON,29532,DARLINGTON,SC,329702,275252,54450,124300,112600,11700
15698,15699,4394,SC-00054,DARLINGTON,29540,DARLINGTON,SC,420909,326309,94600,33300,30900,2400
15698,15699,4394,SC-00054,DILLON,29536,DILLON,SC,4581452,3646483,934969,2374300,1957400,416900
15698,15699,4394,SC-00054,EFFINGHAM,29541,FLORENCE,SC,19285,19285,0,19300,19300,0
15698,15699,4394,SC-00054,FLORENCE,29501,DARLINGTON,SC,268415,167065,101350,180600,117100,63500
15698,15699,4394,SC-00054,FLORENCE,29501,FLORENCE,SC,346175,262225,83950,200000,125200,74800
15698,15699,4394,SC-00054,FLORENCE,29505,FLORENCE,SC,207084,184784,22300,120400,117100,3300
15698,15699,4394,SC-00054,FLORENCE,29506,FLORENCE,SC,71598,67498,4100,61500,58100,3400
15698,15699,4394,SC-00054,GALIVANTS FERRY,29544,HORRY,SC,303705,268520,35185,102800,88900,13900
15698,15699,4394,SC-00054,GEORGETOWN,29440,GEORGETOWN,SC,247863,230508,17355,11300,8900,2400
15698,15699,4394,SC-00054,GREEN SEA,29545,HORRY,SC,219419,170504,48915,197600,163700,33900
15698,15699,4394,SC-00054,GRESHAM,29546,MARION,SC,912827,684465,228362,506600,383300,123300
15698,15699,4394,SC-00054,HAMER,29547,DILLON,SC,1089782,862177,227605,425300,303200,122100
15698,15699,4394,SC-00054,HARTSVILLE,29550,DARLINGTON,SC,432571,401416,31155,230400,221400,9000
15698,15699,4394,SC-00054,HARTSVILLE,29550,MARLBORO,SC,10466,10466,0,0,0,0
15698,15699,4394,SC-00054,HEMINGWAY,29554,GEORGETOWN,SC,49995,40395,9600,50000,40400,9600
15698,15699,4394,SC-00054,JEFFERSON,29718,CHESTERFIELD,SC,127938,116588,11350,54200,43500,10700
15698,15699,4394,SC-00054,JOHNSONVILLE,29555,FLORENCE,SC,17489,17489,0,17500,17500,0
15698,15699,4394,SC-00054,LAKE CITY,29560,FLORENCE,SC,42457,35457,7000,25000,24000,1000
15698,15699,4394,SC-00054,LAKE VIEW,29563,DILLON,SC,198011,144996,53015,106500,71200,35300
15698,15699,4394,SC-00054,LAMAR,29069,DARLINGTON,SC,49278,49278,0,17200,17200,0
15698,15699,4394,SC-00054,LATTA,29565,DILLON,SC,837339,702544,134795,508200,429600,78600
15698,15699,4394,SC-00054,LATTA,29565,MARION,SC,334130,254900,79230,121400,104700,16700
15698,15699,4394,SC-00054,LITTLE RIVER,29566,HORRY,SC,388960,346600,42360,273300,250600,22700
15698,15699,4394,SC-00054,LITTLE ROCK,29567,DILLON,SC,25221,19371,5850,13000,12100,900
15698,15699,4394,SC-00054,LONGS,29568,HORRY,SC,13848042,9540409,4307633,7963300,5401600,2561700
15698,15699,4394,SC-00054,LORIS,29569,HORRY,SC,2850528,2474560,375968,1496800,1304300,192500
15698,15699,4394,SC-00054,MARION,29571,MARION,SC,1742590,1377189,365401,1033300,815700,217600
15698,15699,4394,SC-00054,MC COLL,29570,MARLBORO,SC,377771,289806,87965,137100,93800,43300
15698,15699,4394,SC-00054,MCCOLL,29570,MARLBORO,SC,82223,77657,4566,73900,69300,4600
15698,15699,4394,SC-00054,MOUNT CROGHAN,29727,CHESTERFIELD,SC,81015,74135,6880,46700,41200,5500
15698,15699,4394,SC-00054,MULLINS,29574,MARION,SC,3535421,2930558,604863,1703800,1346100,343500
15698,15699,4394,SC-00054,MURRELLS INLET,29576,GEORGETOWN,SC,103290,99790,3500,80200,77900,2300
15698,15699,4394,SC-00054,MURRELLS INLET,29576,HORRY,SC,156560,119480,37080,71800,63700,8100
15698,15699,4394,SC-00054,MYRTLE BEACH,29572,HORRY,SC,60702,55512,5190,54300,49000,5300
15698,15699,4394,SC-00054,MYRTLE BEACH,29572,MARION,SC,2566,1774,792,0,0,0
15698,15699,4394,SC-00054,MYRTLE BEACH,29575,HORRY,SC,100655,95005,5650,44600,42900,1700
15698,15699,4394,SC-00054,MYRTLE BEACH,29577,HORRY,SC,1474805,1193315,281490,798200,660300,137900
15698,15699,4394,SC-00054,MYRTLE BEACH,29579,HORRY,SC,936879,717865,219014,492300,395400,96900
15698,15699,4394,SC-00054,MYRTLE BEACH,29588,HORRY,SC,13673709,10433133,3240576,7380900,5482800,1898100
15698,15699,4394,SC-00054,N MYRTLE BCH,29582,HORRY,SC,58164,48464,9700,14000,14000,0
15698,15699,4394,SC-00054,NAKINA,28455,COLUMBUS,NC,20151,20151,0,0,0,0
15698,15699,4394,SC-00054,NICHOLS,29581,DARLINGTON,SC,84547,55232,29315,0,0,0
15698,15699,4394,SC-00054,NICHOLS,29581,HORRY,SC,827545,730390,97155,156200,141500,14700
15698,15699,4394,SC-00054,NICHOLS,29581,MARION,SC,1606336,1137091,469245,753600,533800,219800
15698,15699,4394,SC-00054,NORTH MYRTLE BEACH,29582,HORRY,SC,160087,157357,2730,140300,137400,2900
15698,15699,4394,SC-00054,PAGELAND,29728,CHESTERFIELD,SC,45366,44466,900,25300,24800,500
15698,15699,4394,SC-00054,PATRICK,29584,CHESTERFIELD,SC,53437,53437,0,29500,29500,0
15698,15699,4394,SC-00054,PAWLEYS ISLAND,29585,GEORGETOWN,SC,460093,413618,46475,238700,204600,34100
15698,15699,4394,SC-00054,QUINBY,29506,FLORENCE,SC,26329,26329,0,25000,25000,0
15698,15699,4394,SC-00054,RAINS,29589,MARION,SC,6306,6306,0,0,0,0
15698,15699,4394,SC-00054,RUBY,29741,CHESTERFIELD,SC,272899,269369,3530,210100,206500,3600
15698,15699,4394,SC-00054,SELLERS,29592,DILLON,SC,214186,150036,64150,27100,23800,3300
15698,15699,4394,SC-00054,SELLERS,29592,MARION,SC,176510,166610,9900,88500,82300,6200
15698,15699,4394,SC-00054,SOCIETY HILL,29593,CHESTERFIELD,SC,71153,59358,11795,70300,58400,11900
15698,15699,4394,SC-00054,SOCIETY HILL,29593,DARLINGTON,SC,187922,142212,45710,146300,125400,20900
15698,15699,4394,SC-00054,SURFSIDE BCH,29575,HORRY,SC,88839,73719,15120,76000,60800,15200
15698,15699,4394,SC-00054,SURFSIDE BEACH,29575,HORRY,SC,13865,13865,0,13900,13900,0
15698,15699,4394,SC-00054,TIMMONSVILLE,29161,FLORENCE,SC,45934,45934,0,46000,46000,0
15698,15699,4394,SC-00054,WALLACE,29596,CHESTERFIELD,SC,12918,12918,0,10000,10000,0
15698,15699,4394,SC-00054,WALLACE,29596,MARLBORO,SC,355066,320316,34750,221000,214200,6800
15707,15708,4396,MP-00007,ROTA,96951,ROTA,MP,1609637,1290630,319007,795700,591600,204100
15707,15708,4396,MP-00007,SAIPAN,96950,SAIPAN,MP,745759,624193,121566,482800,469100,13700
15707,15708,4396,MP-00007,TINIAN,96952,NORTHERN ISLANDS,MP,12660,4630,8030,0,0,0
15707,15708,4396,MP-00007,TINIAN,96952,TINIAN,MP,750022,608500,141522,292900,223600,69300
15565,15566,,MD-00035,COLUMBIA,21046,Howard,MD,8535,2855,5680,8600,2900,5700
15565,15566,,MD-00035,FREDERICK,21701,Frederick,MD,221948,162748,59200,188600,71800,24500
15565,15566,,MD-00035,FREDERICK,21702,Frederick,MD,22345,12195,10150,22400,,
15565,15566,,MD-00035,FREDERICK,21703,Frederick,MD,66932,55742,11190,65900,55800,10100
15565,15566,,MD-00035,BRUNSWICK,21716,Frederick,MD,16718,14068,2650,19700,19300,2700
15565,15566,,MD-00035,JEFFERSON,21755,Frederick,MD,85148,68228,16920,85400,36400,3500
15565,15566,,MD-00035,KEEDYSVILLE,21756,Washington,MD,34186,25916,8270,25000,,
15565,15566,,MD-00035,KNOXVILLE,21758,Frederick,MD,139628,87493,52135,130300,62900,40000
15565,15566,,MD-00035,KNOXVILLE,21758,Washington,MD,2035,2035,0,2100,,
15565,15566,,MD-00035,MIDDLETOWN,21769,Frederick,MD,20383,19363,1020,20600,19500,1100
15565,15566,,MD-00035,MOUNT AIRY,21771,Frederick,MD,56259,56259,0,55500,55500,0
15565,15566,,MD-00035,WALKERSVILLE,21793,Frederick,MD,18257,13282,4975,12600,,
15584,15585,4377,TX-00500,ALICE,78332,Jim Wells,TX,318162,236212,81950,274700,203400,60800
15584,15585,4377,TX-00500,BEN BOLT,78342,Jim Wells,TX,9360,9360,0,3900,3900,0
15584,15585,4377,TX-00500,FALFURRIAS,78355,Jim Wells,TX,59259,59259,0,59300,15000,0
15584,15585,4377,TX-00500,ORANGE GROVE,78372,Jim Wells,TX,131740,125980,5760,129100,94100,4600
15584,15585,4377,TX-00500,PREMONT,78375,Jim Wells,TX,190538,178538,12000,188100,149100,12000
15584,15585,4377,TX-00500,CORPUS CHRISTI,78414,Nueces,TX,5000,0,5000,5000,0,5000
15584,15585,4377,TX-00500,MCALLEN,78501,Hidalgo,TX,2294004,1523670,770334,1802200,1124495,500700
15584,15585,4377,TX-00500,MCALLEN,78503,Hidalgo,TX,380175,254510,125665,235600,165100,70500
15584,15585,4377,TX-00500,MCALLEN,78504,Hidalgo,TX,630489,460704,169785,507300,309300,80000
15584,15585,4377,TX-00500,ALAMO,78516,Hidalgo,TX,115953,83953,32000,115700,83700,32000
15584,15585,4377,TX-00500,BROWNSVILLE,78520,Cameron,TX,43618,33918,9700,41900,32200,9700
15584,15585,4377,TX-00500,BROWNSVILLE,78521,Cameron,TX,59525,44425,15100,51300,48900,9100
15584,15585,4377,TX-00500,BROWNSVILLE,78526,Cameron,TX,33847,33497,350,29800,29500,300
15584,15585,4377,TX-00500,DONNA,78537,Hidalgo,TX,238114,167399,70715,237000,117900,54400
15584,15585,4377,TX-00500,EDCOUCH,78538,Hidalgo,TX,27089,26089,1000,25000,24000,1000
15584,15585,4377,TX-00500,EDINBURG,78539,Hidalgo,TX,73681,45406,28275,58200,43500,14700
15584,15585,4377,TX-00500,EDINBURG,78541,Hidalgo,TX,94635,83625,11010,83800,76800,7000
15584,15585,4377,TX-00500,EDINBURG,78542,Hidalgo,TX,94444,75444,19000,92400,53400,19000
15584,15585,4377,TX-00500,HARLINGEN,78550,Cameron,TX,468343,387158,81185,435100,332100,73800
15584,15585,4377,TX-00500,HARLINGEN,78552,Cameron,TX,271797,216342,55455,263100,221100,57100
15584,15585,4377,TX-00500,HIDALGO,78557,Hidalgo,TX,161461,100451,61010,112900,82000,30900
15584,15585,4377,TX-00500,LA FERIA,78559,Cameron,TX,493483,369563,123920,378600,248100,71300
15584,15585,4377,TX-00500,LA VILLA,78562,Hidalgo,TX,65413,57443,7970,32100,8600,8100
15584,15585,4377,TX-00500,LOS FRESNOS,78566,Cameron,TX,147670,117965,29705,126500,96700,29800
15584,15585,4377,TX-00500,LOS FRESNOS,78566,Hidalgo,TX,47583,31503,16080,41900,25800,16100
15584,15585,4377,TX-00500,MERCEDES,78570,Hidalgo,TX,3484214,2392555,1091659,2769997,1744033,762450
15584,15585,4377,TX-00500,MISSION,78572,Hidalgo,TX,2129117,1510331,618786,1815700,1170700,466500
15584,15585,4377,TX-00500,PALMVIEW,78572,Hidalgo,TX,18069,18069,0,18100,18100,0
15584,15585,4377,TX-00500,ALTON,78573,Hidalgo,TX,144618,99668,44950,130800,86400,44400
15584,15585,4377,TX-00500,MISSION,78573,Hidalgo,TX,350159,280059,70100,244100,57700,15000
15584,15585,4377,TX-00500,PALMHURST,78573,Hidalgo,TX,46626,33126,13500,46700,25000,6000
15584,15585,4377,TX-00500,MISSION,78574,Hidalgo,TX,2758303,1880378,877925,2199500,1255900,637800
15584,15585,4377,TX-00500,PALMVIEW,78574,Hidalgo,TX,100295,68395,31900,88600,56700,31900
15584,15585,4377,TX-00500,PHARR,78577,Hidalgo,TX,522057,311342,210715,453700,236200,109300
15584,15585,4377,TX-00500,LAGUNA VISTA,78578,Cameron,TX,17088,17088,0,14100,14100,0
15584,15585,4377,TX-00500,PORT ISABEL,78578,Cameron,TX,19872,19872,0,19900,19900,0
15584,15585,4377,TX-00500,Progreso,78579,Hidalgo,TX,19515,18115,1400,10000,10000,0
15584,15585,4377,TX-00500,SAN BENITO,78586,Cameron,TX,198144,191974,6170,197900,161600,3100
15584,15585,4377,TX-00500,SAN JUAN,78589,Hidalgo,TX,83977,72347,11630,79600,63500,4900
15584,15585,4377,TX-00500,SANTA ROSA,78593,Cameron,TX,160914,150634,10280,158400,148200,10200
15584,15585,4377,TX-00500,PROGRESO,78596,Hidalgo,TX,35099,19299,15800,19300,19300,0
15584,15585,4377,TX-00500,WESLACO,78596,Hidalgo,TX,7820677,5360009,2460668,6203325,3771500,1534300
15584,15585,4377,TX-00500,WESLACO,78599,Cameron,TX,132396,84341,48055,30500,0,30500
15584,15585,4377,TX-00500,WESLACO,78599,Hidalgo,TX,5484521,3331600,2152921,4169100,1974164.89,1086500
15584,15585,4377,TX-00500,WESLACO,78599-4407,Hidalgo,TX,22451,11551,10900,10900,0,10900
15586,15587,,PA-00084,BRIDGEVILLE,15017,Allegheny,PA,101196,53346,47850,79600,31700,47900
15586,15587,,PA-00084,BETHEL PARK,15102,Allegheny,PA,481684,400119,81565,466500,393800,72700
15586,15587,,PA-00084,SOUTH PARK,15129,Allegheny,PA,45641,7416,38225,32500,7500,25000
15586,15587,,PA-00084,MCKEESPORT,15132,Allegheny,PA,15520,11720,3800,15600,19300,3800
15586,15587,,PA-00084,PITTSBURGH,15216,Allegheny,PA,117183,89728,27455,100200,74300,25900
15586,15587,,PA-00084,PITTSBURGH,15220,Allegheny,PA,26835,26835,0,26900,25000,0
15586,15587,,PA-00084,PITTSBURGH,15228,Allegheny,PA,8469,8469,0,8500,8500,0
15586,15587,,PA-00084,PITTSBURGH,15236,Allegheny,PA,28179,17445,10734,28200,16000,0
15586,15587,,PA-00084,PITTSBURGH,15238,Allegheny,PA,112860,81110,31750,108300,25000,0
15586,15587,,PA-00084,PITTSBURGH,15241,Allegheny,PA,241700,196095,45605,241800,196100,37000
15586,15587,,PA-00084,UPPER ST CLAIR,15241,Allegheny,PA,8058,7258,800,2100,1300,800
15586,15587,,PA-00084,PITTSBURGH,15243,Allegheny,PA,10421,8951,1470,10500,9000,1500
15586,15587,,PA-00084,SOMERSET,15501,Somerset,PA,6741,6741,0,6800,6800,0
15586,15587,,PA-00084,LATROBE,15650,Westmoreland,PA,195888,158083,37805,196100,158100,38000
15586,15587,,PA-00084,LIGONIER,15658,Westmoreland,PA,281952,152702,129250,233900,108400,125500
15586,15587,,PA-00084,RECTOR,15677,Westmoreland,PA,245346,147796,97550,169800,87200,82600
15588,15589,,LA-00086,COUSHATTA,71019,Red River,LA,24515,24515,0,24600,24600,0
15588,15589,,LA-00086,SHREVEPORT,71108,Caddo,LA,32954,30754,2200,30200,28000,2200
15588,15589,,LA-00086,SHREVEPORT,71109,Caddo,LA,242547,231497,11050,211100,200000,11100
15588,15589,,LA-00086,SHREVEPORT,71115,Caddo,LA,46997,46997,0,47000,47000,0
15588,15589,,LA-00086,SHREVEPORT,71119,Caddo,LA,36219,35469,750,36400,35600,800
15588,15589,,LA-00086,SHREVEPORT,71129,Caddo,LA,36849,17674,19175,18900,17700,1200
15610,15611,,MD-00037,TEMPLE HILLS,20748,Prince Georges,MD,31481,23801,7680,25000,17300,7700
15610,15611,,MD-00037,ELLICOTT CITY,21042,Howard,MD,4732,3382,1350,4800,6200,1400
15610,15611,,MD-00037,ELLICOTT CITY,21043,Howard,MD,26954,15929,11025,25600,16100,9500
15610,15611,,MD-00037,ELKRIDGE,21075,Howard,MD,13288,6193,7095,13300,6200,7100
15610,15611,,MD-00037,WOODSTOCK,21163,Baltimore,MD,18820,18820,0,18900,24900,0
15610,15611,,MD-00037,GWYNN OAK,21207,Baltimore,MD,12020,12020,0,2500,0,0
15610,15611,,MD-00037,GWYNN OAK,21207,Baltimore City,MD,9938,9938,0,10000,10000,0
15610,15611,,MD-00037,BALTIMORE,21215,Baltimore City,MD,107213,98478,8735,96800,88000,8800
15610,15611,,MD-00037,BALTIMORE,21216,Baltimore City,MD,15066,9041,6025,15200,9200,6000
15610,15611,,MD-00037,DUNDALK,21222,Baltimore,MD,33234,31734,1500,33300,31800,1500
15610,15611,,MD-00037,BALTIMORE,21228,Baltimore,MD,10365,10365,0,10400,10400,0
15610,15611,,MD-00037,CATONSVILLE,21228,Baltimore,MD,701377,570562,130815,605100,481100,88500
15610,15611,,MD-00037,BALTIMORE,21228,Baltimore City,MD,26399,20544,5855,17400,11500,5900
15610,15611,,MD-00037,BALTIMORE,21229,Baltimore,MD,25218,20968,4250,23400,19100,4300
15610,15611,,MD-00037,BALTIMORE,21229,Baltimore City,MD,258224,194279,63945,193200,137100,50700
15610,15611,,MD-00037,BALTIMORE,21230,Baltimore City,MD,22019,16444,5575,22100,16500,5600
15610,15611,,MD-00037,PARKVILLE,21234,Baltimore,MD,9580,9580,0,9600,18700,0
15612,15613,,PA-00085,ALTOONA,16601,Blair,PA,42101,41001,1100,42200,41100,1100
15612,15613,,PA-00085,ALTOONA,16602,Blair,PA,29725,28925,800,29800,29000,800
15612,15613,,PA-00085,DUNCANSVILLE,16635,Blair,PA,269518,193953,75565,240850,173700,67100
15612,15613,,PA-00085,HOLLIDAYSBURG,16648,Blair,PA,69847,44192,25655,69500,44300,25200
15612,15613,,PA-00085,MILESBURG,16853,Centre,PA,18140,18140,0,18200,18200,0
15614,15615,,CA-00285,REDDING,96003,Shasta,CA,8182,6117,2065,8200,21400,3600
15614,15615,,CA-00285,HORNBROOK,96044,Siskiyou,CA,645388,501513,143875,433000,331900,101100
15616,15617,,IA-00078,MARSHALLTOWN,50158,Marshall,IA,156643,153033,3610,60200,60300,2700
15622,15623,4382,CA-00288,SANTA ROSA,95401,Sonoma,CA,399506,385506,14000,204000,200000,4000
15622,15623,4382,CA-00288,CLEARLAKE OAKS,95423,Lake,CA,192880,146050,46830,156600,105300,43000
15622,15623,4382,CA-00288,LAKEPORT,95453,Lake,CA,201237,183157,18080,71750,41800,17500
15622,15623,4382,CA-00288,LUCERNE,95458,Lake,CA,246330,189980,56350,199000,158300,40700
15622,15623,4382,CA-00288,NICE,95464,Lake,CA,22352,14102,8250,22400,11400,8300
15622,15623,4382,CA-00288,UKIAH,95485,Lake,CA,65774,50474,15300,15300,0,15300
15622,15623,4382,CA-00288,UPPER LAKE,95485,Lake,CA,2771557,2104707,666850,1455500,821200,221700
15622,15623,4382,CA-00288,WITTER SPRINGS,95493,Lake,CA,33420,0,33420,33500,0,33500
15622,15623,4382,CA-00288,REDDING,96001,Shasta,CA,30652964,25831650,4821314,10928400,8672300,1746600
15622,15623,4382,CA-00288,REDDING,96002,Shasta,CA,16153,16153,0,11000,11000,0
15622,15623,4382,CA-00288,REDDING,96003,Shasta,CA,15182263,12455172,2727091,5543800,4444800,792100
15622,15623,4382,CA-00288,ANDERSON,96007,Shasta,CA,32994,20454,12540,33204,20600,12600
15622,15623,4382,CA-00288,SHASTA LAKE,96019,Shasta,CA,12120,12120,0,12120,12200,0
15622,15623,4382,CA-00288,FRENCH GULCH,96033,Shasta,CA,1411494,1138233,273261,684500,501900,171900
15622,15623,4382,CA-00288,IGO,96047,Shasta,CA,388052,336052,52000,240000,200000,40000
15622,15623,4382,CA-00288,LAKEHEAD,96051,Shasta,CA,154903,131903,23000,110800,132000,23000
15622,15623,4382,CA-00288,SHASTA,96087,Shasta,CA,8112421,6560516,1551905,3183600,2503400,527900
15622,15623,4382,CA-00288,WHISKEYTOWN,96095,Shasta,CA,11700,0,11700,11800,0,11800
15626,15627,,NE-00071,PENDER,68047,Cuming,NE,4583,4583,0,4600,4600,0
15626,15627,,NE-00071,PENDER,68047,Thurston,NE,138934,82056,56878,111600,57900,58900
15626,15627,,NE-00071,HOSKINS,68740,Wayne,NE,12260,11060,1200,2300,1100,1200
15640,15641,,CA-00289,ALPINE,91901,San Diego,CA,1149983,950308,199675,423700,383700,40000
15642,15643,,NM-00062,SANTA FE,87501,Santa Fe,NM,42649,36559,6090,41600,35400,6200
15642,15643,,NM-00062,SANTA FE,87505,Santa Fe,NM,434980,329780,105200,393400,292800,99400
15642,15643,,NM-00062,SANTA FE,87506,Santa Fe,NM,31374,29374,2000,31400,29400,2000
15642,15643,,NM-00062,SANTA FE,87507,Santa Fe,NM,684916,515876,169040,577200,483000,94200
15644,15645,,CO-00100,WESTMINSTER,80031,Adams,CO,9570,0,9570,9600,0,9600
15644,15645,,CO-00100,DENVER,80234,Adams,CO,29530,0,29530,29600,0,29600
15644,15645,,CO-00100,WESTMINSTER,80234,Adams,CO,151470,0,151470,151300,0,151300
15673,15674,,MN-00062,BALATON,56115,Lyon,MN,18887,15687,3200,18900,15700,3200
15673,15674,,MN-00062,SLAYTON,56172,Murray,MN,13814,13814,0,12900,12900,0
